time_period,sex_strat,sex_label,age_strat,age_label,measure_raw,est,prop,hovertext_col
1975,sex_03,Females,age_0to100p_5y_21,70-74,population,26788,2.6,"Females
Year: 1975
Age group: 70-74 years
Proportion of population: 2.6%
Count:  26,788"
1975,sex_03,Females,age_0to100p_5y_21,75-79,population,20097,2,"Females
Year: 1975
Age group: 75-79 years
Proportion of population: 2.0%
Count:  20,097"
1975,sex_03,Females,age_0to100p_5y_21,80-84,population,12092,1.2,"Females
Year: 1975
Age group: 80-84 years
Proportion of population: 1.2%
Count:  12,092"
1975,sex_03,Females,age_0to100p_5y_21,85-89,population,5929,0.6,"Females
Year: 1975
Age group: 85-89 years
Proportion of population: 0.6%
Count:   5,929"
1975,sex_03,Females,age_0to100p_5y_21,90-94,population,1807,0.2,"Females
Year: 1975
Age group: 90-94 years
Proportion of population: 0.2%
Count:   1,807"
1975,sex_03,Females,age_0to100p_5y_21,95+,population,338,0,"Females
Year: 1975
Age group: 95+ years
Proportion of population: 0.0%
Count:     338"
1975,sex_03,Males,age_0to100p_5y_21,0-4,population,100734,-9.7,"Males
Year: 1975
Age group: 0-4 years
Proportion of population: 9.7%
Count: 100,734"
1975,sex_03,Males,age_0to100p_5y_21,10-14,population,101554,-9.8,"Males
Year: 1975
Age group: 10-14 years
Proportion of population: 9.8%
Count: 101,554"
1975,sex_03,Males,age_0to100p_5y_21,15-19,population,95052,-9.2,"Males
Year: 1975
Age group: 15-19 years
Proportion of population: 9.2%
Count:  95,052"
1975,sex_03,Males,age_0to100p_5y_21,20-24,population,87309,-8.4,"Males
Year: 1975
Age group: 20-24 years
Proportion of population: 8.4%
Count:  87,309"
1975,sex_03,Males,age_0to100p_5y_21,25-29,population,84555,-8.2,"Males
Year: 1975
Age group: 25-29 years
Proportion of population: 8.2%
Count:  84,555"
1975,sex_03,Males,age_0to100p_5y_21,30-34,population,69922,-6.8,"Males
Year: 1975
Age group: 30-34 years
Proportion of population: 6.8%
Count:  69,922"
1975,sex_03,Males,age_0to100p_5y_21,35-39,population,60162,-5.8,"Males
Year: 1975
Age group: 35-39 years
Proportion of population: 5.8%
Count:  60,162"
1975,sex_03,Males,age_0to100p_5y_21,40-44,population,54613,-5.3,"Males
Year: 1975
Age group: 40-44 years
Proportion of population: 5.3%
Count:  54,613"
1975,sex_03,Males,age_0to100p_5y_21,45-49,population,57452,-5.6,"Males
Year: 1975
Age group: 45-49 years
Proportion of population: 5.6%
Count:  57,452"
1975,sex_03,Males,age_0to100p_5y_21,5-9,population,98202,-9.5,"Males
Year: 1975
Age group: 5-9 years
Proportion of population: 9.5%
Count:  98,202"
1975,sex_03,Males,age_0to100p_5y_21,50-54,population,55238,-5.3,"Males
Year: 1975
Age group: 50-54 years
Proportion of population: 5.3%
Count:  55,238"
1975,sex_03,Males,age_0to100p_5y_21,55-59,population,46007,-4.5,"Males
Year: 1975
Age group: 55-59 years
Proportion of population: 4.5%
Count:  46,007"
1975,sex_03,Males,age_0to100p_5y_21,60-64,population,42030,-4.1,"Males
Year: 1975
Age group: 60-64 years
Proportion of population: 4.1%
Count:  42,030"
1975,sex_03,Males,age_0to100p_5y_21,65-69,population,32864,-3.2,"Males
Year: 1975
Age group: 65-69 years
Proportion of population: 3.2%
Count:  32,864"
1975,sex_03,Males,age_0to100p_5y_21,70-74,population,22650,-2.2,"Males
Year: 1975
Age group: 70-74 years
Proportion of population: 2.2%
Count:  22,650"
1975,sex_03,Males,age_0to100p_5y_21,75-79,population,13939,-1.3,"Males
Year: 1975
Age group: 75-79 years
Proportion of population: 1.3%
Count:  13,939"
1975,sex_03,Males,age_0to100p_5y_21,80-84,population,7349,-0.7,"Males
Year: 1975
Age group: 80-84 years
Proportion of population: 0.7%
Count:   7,349"
1975,sex_03,Males,age_0to100p_5y_21,85-89,population,3119,-0.3,"Males
Year: 1975
Age group: 85-89 years
Proportion of population: 0.3%
Count:   3,119"
1975,sex_03,Males,age_0to100p_5y_21,90-94,population,824,-0.1,"Males
Year: 1975
Age group: 90-94 years
Proportion of population: 0.1%
Count:     824"
1975,sex_03,Males,age_0to100p_5y_21,95+,population,122,-0,"Males
Year: 1975
Age group: 95+ years
Proportion of population: 0.0%
Count:     122"
1976,sex_03,Females,age_0to100p_5y_21,0-4,population,95232,9.2,"Females
Year: 1976
Age group: 0-4 years
Proportion of population: 9.2%
Count:  95,232"
1976,sex_03,Females,age_0to100p_5y_21,10-14,population,95689,9.2,"Females
Year: 1976
Age group: 10-14 years
Proportion of population: 9.2%
Count:  95,689"
1976,sex_03,Females,age_0to100p_5y_21,15-19,population,93892,9,"Females
Year: 1976
Age group: 15-19 years
Proportion of population: 9.0%
Count:  93,892"
1976,sex_03,Females,age_0to100p_5y_21,20-24,population,85523,8.2,"Females
Year: 1976
Age group: 20-24 years
Proportion of population: 8.2%
Count:  85,523"
1976,sex_03,Females,age_0to100p_5y_21,25-29,population,83620,8,"Females
Year: 1976
Age group: 25-29 years
Proportion of population: 8.0%
Count:  83,620"
1976,sex_03,Females,age_0to100p_5y_21,30-34,population,68988,6.6,"Females
Year: 1976
Age group: 30-34 years
Proportion of population: 6.6%
Count:  68,988"
1976,sex_03,Females,age_0to100p_5y_21,35-39,population,58959,5.7,"Females
Year: 1976
Age group: 35-39 years
Proportion of population: 5.7%
Count:  58,959"
1976,sex_03,Females,age_0to100p_5y_21,40-44,population,52041,5,"Females
Year: 1976
Age group: 40-44 years
Proportion of population: 5.0%
Count:  52,041"
1976,sex_03,Females,age_0to100p_5y_21,45-49,population,54102,5.2,"Females
Year: 1976
Age group: 45-49 years
Proportion of population: 5.2%
Count:  54,102"
1976,sex_03,Females,age_0to100p_5y_21,5-9,population,96411,9.3,"Females
Year: 1976
Age group: 5-9 years
Proportion of population: 9.3%
Count:  96,411"
1976,sex_03,Females,age_0to100p_5y_21,50-54,population,54091,5.2,"Females
Year: 1976
Age group: 50-54 years
Proportion of population: 5.2%
Count:  54,091"
1976,sex_03,Females,age_0to100p_5y_21,55-59,population,48911,4.7,"Females
Year: 1976
Age group: 55-59 years
Proportion of population: 4.7%
Count:  48,911"
1976,sex_03,Females,age_0to100p_5y_21,60-64,population,45314,4.4,"Females
Year: 1976
Age group: 60-64 years
Proportion of population: 4.4%
Count:  45,314"
1976,sex_03,Females,age_0to100p_5y_21,65-69,population,36245,3.5,"Females
Year: 1976
Age group: 65-69 years
Proportion of population: 3.5%
Count:  36,245"
1976,sex_03,Females,age_0to100p_5y_21,70-74,population,27477,2.6,"Females
Year: 1976
Age group: 70-74 years
Proportion of population: 2.6%
Count:  27,477"
1976,sex_03,Females,age_0to100p_5y_21,75-79,population,20785,2,"Females
Year: 1976
Age group: 75-79 years
Proportion of population: 2.0%
Count:  20,785"
1976,sex_03,Females,age_0to100p_5y_21,80-84,population,12870,1.2,"Females
Year: 1976
Age group: 80-84 years
Proportion of population: 1.2%
Count:  12,870"
1976,sex_03,Females,age_0to100p_5y_21,85-89,population,6342,0.6,"Females
Year: 1976
Age group: 85-89 years
Proportion of population: 0.6%
Count:   6,342"
1976,sex_03,Females,age_0to100p_5y_21,90-94,population,1943,0.2,"Females
Year: 1976
Age group: 90-94 years
Proportion of population: 0.2%
Count:   1,943"
1976,sex_03,Females,age_0to100p_5y_21,95+,population,405,0,"Females
Year: 1976
Age group: 95+ years
Proportion of population: 0.0%
Count:     405"
1976,sex_03,Males,age_0to100p_5y_21,0-4,population,98662,-9.4,"Males
Year: 1976
Age group: 0-4 years
Proportion of population: 9.4%
Count:  98,662"
1976,sex_03,Males,age_0to100p_5y_21,10-14,population,100672,-9.6,"Males
Year: 1976
Age group: 10-14 years
Proportion of population: 9.6%
Count: 100,672"
1976,sex_03,Males,age_0to100p_5y_21,15-19,population,97806,-9.3,"Males
Year: 1976
Age group: 15-19 years
Proportion of population: 9.3%
Count:  97,806"
1976,sex_03,Males,age_0to100p_5y_21,20-24,population,89382,-8.5,"Males
Year: 1976
Age group: 20-24 years
Proportion of population: 8.5%
Count:  89,382"
1976,sex_03,Males,age_0to100p_5y_21,25-29,population,87345,-8.3,"Males
Year: 1976
Age group: 25-29 years
Proportion of population: 8.3%
Count:  87,345"
1976,sex_03,Males,age_0to100p_5y_21,30-34,population,72938,-6.9,"Males
Year: 1976
Age group: 30-34 years
Proportion of population: 6.9%
Count:  72,938"
1976,sex_03,Males,age_0to100p_5y_21,35-39,population,62174,-5.9,"Males
Year: 1976
Age group: 35-39 years
Proportion of population: 5.9%
Count:  62,174"
1976,sex_03,Males,age_0to100p_5y_21,40-44,population,54957,-5.2,"Males
Year: 1976
Age group: 40-44 years
Proportion of population: 5.2%
Count:  54,957"
1976,sex_03,Males,age_0to100p_5y_21,45-49,population,57458,-5.5,"Males
Year: 1976
Age group: 45-49 years
Proportion of population: 5.5%
Count:  57,458"
1976,sex_03,Males,age_0to100p_5y_21,5-9,population,101684,-9.7,"Males
Year: 1976
Age group: 5-9 years
Proportion of population: 9.7%
Count: 101,684"
1976,sex_03,Males,age_0to100p_5y_21,50-54,population,56373,-5.4,"Males
Year: 1976
Age group: 50-54 years
Proportion of population: 5.4%
Count:  56,373"
1976,sex_03,Males,age_0to100p_5y_21,55-59,population,47757,-4.5,"Males
Year: 1976
Age group: 55-59 years
Proportion of population: 4.5%
Count:  47,757"
1976,sex_03,Males,age_0to100p_5y_21,60-64,population,42535,-4,"Males
Year: 1976
Age group: 60-64 years
Proportion of population: 4.0%
Count:  42,535"
1976,sex_03,Males,age_0to100p_5y_21,65-69,population,34155,-3.2,"Males
Year: 1976
Age group: 65-69 years
Proportion of population: 3.2%
Count:  34,155"
1976,sex_03,Males,age_0to100p_5y_21,70-74,population,23304,-2.2,"Males
Year: 1976
Age group: 70-74 years
Proportion of population: 2.2%
Count:  23,304"
1976,sex_03,Males,age_0to100p_5y_21,75-79,population,14594,-1.4,"Males
Year: 1976
Age group: 75-79 years
Proportion of population: 1.4%
Count:  14,594"
1976,sex_03,Males,age_0to100p_5y_21,80-84,population,7423,-0.7,"Males
Year: 1976
Age group: 80-84 years
Proportion of population: 0.7%
Count:   7,423"
1976,sex_03,Males,age_0to100p_5y_21,85-89,population,3291,-0.3,"Males
Year: 1976
Age group: 85-89 years
Proportion of population: 0.3%
Count:   3,291"
1976,sex_03,Males,age_0to100p_5y_21,90-94,population,876,-0.1,"Males
Year: 1976
Age group: 90-94 years
Proportion of population: 0.1%
Count:     876"
1976,sex_03,Males,age_0to100p_5y_21,95+,population,149,-0,"Males
Year: 1976
Age group: 95+ years
Proportion of population: 0.0%
Count:     149"
1977,sex_03,Females,age_0to100p_5y_21,0-4,population,91928,8.7,"Females
Year: 1977
Age group: 0-4 years
Proportion of population: 8.7%
Count:  91,928"
1977,sex_03,Females,age_0to100p_5y_21,10-14,population,95386,9,"Females
Year: 1977
Age group: 10-14 years
Proportion of population: 9.0%
Count:  95,386"
1977,sex_03,Females,age_0to100p_5y_21,15-19,population,97264,9.2,"Females
Year: 1977
Age group: 15-19 years
Proportion of population: 9.2%
Count:  97,264"
1977,sex_03,Females,age_0to100p_5y_21,20-24,population,86750,8.2,"Females
Year: 1977
Age group: 20-24 years
Proportion of population: 8.2%
Count:  86,750"
1977,sex_03,Females,age_0to100p_5y_21,25-29,population,83924,7.9,"Females
Year: 1977
Age group: 25-29 years
Proportion of population: 7.9%
Count:  83,924"
1977,sex_03,Females,age_0to100p_5y_21,30-34,population,74899,7.1,"Females
Year: 1977
Age group: 30-34 years
Proportion of population: 7.1%
Count:  74,899"
1977,sex_03,Females,age_0to100p_5y_21,35-39,population,60913,5.8,"Females
Year: 1977
Age group: 35-39 years
Proportion of population: 5.8%
Count:  60,913"
1977,sex_03,Females,age_0to100p_5y_21,40-44,population,53316,5,"Females
Year: 1977
Age group: 40-44 years
Proportion of population: 5.0%
Count:  53,316"
1977,sex_03,Females,age_0to100p_5y_21,45-49,population,53791,5.1,"Females
Year: 1977
Age group: 45-49 years
Proportion of population: 5.1%
Count:  53,791"
1977,sex_03,Females,age_0to100p_5y_21,5-9,population,100337,9.5,"Females
Year: 1977
Age group: 5-9 years
Proportion of population: 9.5%
Count: 100,337"
1977,sex_03,Females,age_0to100p_5y_21,50-54,population,53991,5.1,"Females
Year: 1977
Age group: 50-54 years
Proportion of population: 5.1%
Count:  53,991"
1977,sex_03,Females,age_0to100p_5y_21,55-59,population,50396,4.8,"Females
Year: 1977
Age group: 55-59 years
Proportion of population: 4.8%
Count:  50,396"
1977,sex_03,Females,age_0to100p_5y_21,60-64,population,46333,4.4,"Females
Year: 1977
Age group: 60-64 years
Proportion of population: 4.4%
Count:  46,333"
1977,sex_03,Females,age_0to100p_5y_21,65-69,population,37755,3.6,"Females
Year: 1977
Age group: 65-69 years
Proportion of population: 3.6%
Count:  37,755"
1977,sex_03,Females,age_0to100p_5y_21,70-74,population,28045,2.6,"Females
Year: 1977
Age group: 70-74 years
Proportion of population: 2.6%
Count:  28,045"
1977,sex_03,Females,age_0to100p_5y_21,75-79,population,21296,2,"Females
Year: 1977
Age group: 75-79 years
Proportion of population: 2.0%
Count:  21,296"
1977,sex_03,Females,age_0to100p_5y_21,80-84,population,13170,1.2,"Females
Year: 1977
Age group: 80-84 years
Proportion of population: 1.2%
Count:  13,170"
1977,sex_03,Females,age_0to100p_5y_21,85-89,population,6538,0.6,"Females
Year: 1977
Age group: 85-89 years
Proportion of population: 0.6%
Count:   6,538"
1977,sex_03,Females,age_0to100p_5y_21,90-94,population,2070,0.2,"Females
Year: 1977
Age group: 90-94 years
Proportion of population: 0.2%
Count:   2,070"
1977,sex_03,Females,age_0to100p_5y_21,95+,population,442,0,"Females
Year: 1977
Age group: 95+ years
Proportion of population: 0.0%
Count:     442"
1977,sex_03,Males,age_0to100p_5y_21,0-4,population,95676,-8.9,"Males
Year: 1977
Age group: 0-4 years
Proportion of population: 8.9%
Count:  95,676"
1977,sex_03,Males,age_0to100p_5y_21,10-14,population,99958,-9.3,"Males
Year: 1977
Age group: 10-14 years
Proportion of population: 9.3%
Count:  99,958"
1977,sex_03,Males,age_0to100p_5y_21,15-19,population,101139,-9.4,"Males
Year: 1977
Age group: 15-19 years
Proportion of population: 9.4%
Count: 101,139"
1977,sex_03,Males,age_0to100p_5y_21,20-24,population,90992,-8.5,"Males
Year: 1977
Age group: 20-24 years
Proportion of population: 8.5%
Count:  90,992"
1977,sex_03,Males,age_0to100p_5y_21,25-29,population,87708,-8.2,"Males
Year: 1977
Age group: 25-29 years
Proportion of population: 8.2%
Count:  87,708"
1977,sex_03,Males,age_0to100p_5y_21,30-34,population,78421,-7.3,"Males
Year: 1977
Age group: 30-34 years
Proportion of population: 7.3%
Count:  78,421"
1977,sex_03,Males,age_0to100p_5y_21,35-39,population,64110,-6,"Males
Year: 1977
Age group: 35-39 years
Proportion of population: 6.0%
Count:  64,110"
1977,sex_03,Males,age_0to100p_5y_21,40-44,population,56296,-5.3,"Males
Year: 1977
Age group: 40-44 years
Proportion of population: 5.3%
Count:  56,296"
1977,sex_03,Males,age_0to100p_5y_21,45-49,population,56966,-5.3,"Males
Year: 1977
Age group: 45-49 years
Proportion of population: 5.3%
Count:  56,966"
1977,sex_03,Males,age_0to100p_5y_21,5-9,population,104713,-9.8,"Males
Year: 1977
Age group: 5-9 years
Proportion of population: 9.8%
Count: 104,713"
1977,sex_03,Males,age_0to100p_5y_21,50-54,population,56679,-5.3,"Males
Year: 1977
Age group: 50-54 years
Proportion of population: 5.3%
Count:  56,679"
1977,sex_03,Males,age_0to100p_5y_21,55-59,population,49479,-4.6,"Males
Year: 1977
Age group: 55-59 years
Proportion of population: 4.6%
Count:  49,479"
1977,sex_03,Males,age_0to100p_5y_21,60-64,population,42982,-4,"Males
Year: 1977
Age group: 60-64 years
Proportion of population: 4.0%
Count:  42,982"
1977,sex_03,Males,age_0to100p_5y_21,65-69,population,34978,-3.3,"Males
Year: 1977
Age group: 65-69 years
Proportion of population: 3.3%
Count:  34,978"
1977,sex_03,Males,age_0to100p_5y_21,70-74,population,24258,-2.3,"Males
Year: 1977
Age group: 70-74 years
Proportion of population: 2.3%
Count:  24,258"
1977,sex_03,Males,age_0to100p_5y_21,75-79,population,14968,-1.4,"Males
Year: 1977
Age group: 75-79 years
Proportion of population: 1.4%
Count:  14,968"
1977,sex_03,Males,age_0to100p_5y_21,80-84,population,7515,-0.7,"Males
Year: 1977
Age group: 80-84 years
Proportion of population: 0.7%
Count:   7,515"
1977,sex_03,Males,age_0to100p_5y_21,85-89,population,3405,-0.3,"Males
Year: 1977
Age group: 85-89 years
Proportion of population: 0.3%
Count:   3,405"
1977,sex_03,Males,age_0to100p_5y_21,90-94,population,883,-0.1,"Males
Year: 1977
Age group: 90-94 years
Proportion of population: 0.1%
Count:     883"
1977,sex_03,Males,age_0to100p_5y_21,95+,population,169,-0,"Males
Year: 1977
Age group: 95+ years
Proportion of population: 0.0%
Count:     169"
1978,sex_03,Females,age_0to100p_5y_21,0-4,population,89829,8.3,"Females
Year: 1978
Age group: 0-4 years
Proportion of population: 8.3%
Count:  89,829"
1978,sex_03,Females,age_0to100p_5y_21,10-14,population,95639,8.9,"Females
Year: 1978
Age group: 10-14 years
Proportion of population: 8.9%
Count:  95,639"
1978,sex_03,Females,age_0to100p_5y_21,15-19,population,99549,9.2,"Females
Year: 1978
Age group: 15-19 years
Proportion of population: 9.2%
Count:  99,549"
1978,sex_03,Females,age_0to100p_5y_21,20-24,population,89431,8.3,"Females
Year: 1978
Age group: 20-24 years
Proportion of population: 8.3%
Count:  89,431"
1978,sex_03,Females,age_0to100p_5y_21,25-29,population,85456,7.9,"Females
Year: 1978
Age group: 25-29 years
Proportion of population: 7.9%
Count:  85,456"
1978,sex_03,Females,age_0to100p_5y_21,30-34,population,79661,7.4,"Females
Year: 1978
Age group: 30-34 years
Proportion of population: 7.4%
Count:  79,661"
1978,sex_03,Females,age_0to100p_5y_21,35-39,population,63213,5.9,"Females
Year: 1978
Age group: 35-39 years
Proportion of population: 5.9%
Count:  63,213"
1978,sex_03,Females,age_0to100p_5y_21,40-44,population,54602,5.1,"Females
Year: 1978
Age group: 40-44 years
Proportion of population: 5.1%
Count:  54,602"
1978,sex_03,Females,age_0to100p_5y_21,45-49,population,53508,5,"Females
Year: 1978
Age group: 45-49 years
Proportion of population: 5.0%
Count:  53,508"
1978,sex_03,Females,age_0to100p_5y_21,5-9,population,103068,9.5,"Females
Year: 1978
Age group: 5-9 years
Proportion of population: 9.5%
Count: 103,068"
1978,sex_03,Females,age_0to100p_5y_21,50-54,population,54445,5,"Females
Year: 1978
Age group: 50-54 years
Proportion of population: 5.0%
Count:  54,445"
1978,sex_03,Females,age_0to100p_5y_21,55-59,population,51855,4.8,"Females
Year: 1978
Age group: 55-59 years
Proportion of population: 4.8%
Count:  51,855"
1978,sex_03,Females,age_0to100p_5y_21,60-64,population,46824,4.3,"Females
Year: 1978
Age group: 60-64 years
Proportion of population: 4.3%
Count:  46,824"
1978,sex_03,Females,age_0to100p_5y_21,65-69,population,39404,3.6,"Females
Year: 1978
Age group: 65-69 years
Proportion of population: 3.6%
Count:  39,404"
1978,sex_03,Females,age_0to100p_5y_21,70-74,population,29369,2.7,"Females
Year: 1978
Age group: 70-74 years
Proportion of population: 2.7%
Count:  29,369"
